ITEM_ID,DOMAIN_ID,MISSING_ATTRIBUTES_PI,MISSING_ATTRIBUTES_FT
MLB949065470,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948914595,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948780134,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948647094,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB940019950,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB939996672,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB939974048,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938350247,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938116409,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938102719,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB922509133,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB922501394,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB922498187,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB922485726,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB922459464,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB916928900,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB916916277,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB916735348,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB912088766,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906861311,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906857533,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906855776,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906487545,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906487399,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906487331,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB905920712,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB1011326443,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB979131032,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB978343600,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB974952798,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB963252131,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB960896200,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB960891800,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB951241339,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949060948,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949006729,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948960234,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948935444,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB945849813,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB945846761,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB944234774,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB940014092,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB939961375,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB939959418,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938358116,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938352513,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB938294740,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938286762,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938158042,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938113204,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938102037,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB922482636,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB922465410,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB916902290,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB916895056,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB916533063,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB915904893,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB915415062,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB907365812,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB907365778,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB907362869,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB907188801,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906861602,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906857589,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906855778,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906494777,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906494756,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906491161,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906491139,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906487284,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906485266,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906484471,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906300960,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB904827962,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB1015146556,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB981574497,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB958848506,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB949047590,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB948928709,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948868539,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948766009,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB948690605,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB945849687,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB945849153,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB945847164,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB939551720,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB939386154,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938362157,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938333888,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938283415,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938219395,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938209237,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB938192934,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB933593618,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB918970725,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB916915275,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB916707640,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB916437767,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB916427519,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB916349311,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB915415076,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB907360143,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906861309,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906491370,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906491127,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; COMICS_LOT; NUMBER_OF_TOME
MLB906487176,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906486965,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB906301101,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB1016344587,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB1012831786,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB1010319142,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB1002969744,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB981404856,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
MLB978349858,MLB-COMICS,GTIN,FRANCHISE; CHARACTER; FRONT_COVER; PUBLISHER; COMIC_EDITION; PUBLICATION_YEAR; ILUSTRATOR; NUMBER_OF_VOLUME; COMICS_LOT; NUMBER_OF_TOME
